"client_id","sex","Montant","Fréquence","Récence","Prix_Categ0","Prix_Categ1","Prix_Categ2","Age","TrancheAge"
"c_1289","f",225.39,4,100,15.62,40.18,169.58999999999997,28,"[17,31]"
"c_129","m",772.5800000000002,33,3,340.07000000000005,364.94000000000005,67.57,62,"(54,92]"
"c_1290","f",702.8700000000001,9,47,99.69,58.46,544.72,24,"[17,31]"
"c_1291","m",586.0600000000002,31,3,170.43,415.63000000000005,0,71,"(54,92]"
"c_1292","m",228.78000000000003,10,14,127.55999999999997,101.22,0,39,"(37,41]"
"c_1293","m",99.38999999999999,5,50,16.98,82.41,0,68,"(54,92]"
"c_1294","f",636.0900000000001,25,4,146.76000000000002,489.33,0,62,"(54,92]"
"c_1295","m",453.8300000000001,12,44,292.2300000000001,91.60999999999999,69.99,31,"[17,31]"
"c_1296","m",505.02000000000004,18,12,318.18,186.84,0,41,"(37,41]"
"c_1297","f",196.97,3,244,0,0,196.97,20,"[17,31]"
"c_1298","f",555.3100000000001,26,14,180.90000000000006,374.4100000000001,0,57,"(54,92]"
"c_1299","f",121.12999999999997,5,8,98.13999999999999,22.99,0,46,"(41,46]"
"c_13","f",1069.1800000000003,32,6,754.1000000000004,315.08000000000004,0,39,"(37,41]"
"c_130","m",433.15000000000003,6,13,0,162.64,270.51,17,"[17,31]"
"c_1300","f",1117.76,18,28,69.77,171.83,876.1600000000001,27,"[17,31]"
"c_1301","m",404.45000000000005,8,4,60.260000000000005,131.64000000000001,212.55,20,"[17,31]"
"c_1302","m",429.59000000000003,6,104,0,93.44999999999999,336.14,29,"[17,31]"
"c_1303","m",356.1700000000001,7,25,129.73999999999998,226.43000000000004,0,34,"(31,37]"
"c_1304","m",309.37,4,92,0,42.55,266.82,17,"[17,31]"
"c_1305","m",741.36,8,47,0,53.97,687.3900000000001,17,"[17,31]"
"c_1306","f",736.8700000000001,32,4,212.88000000000002,490.00000000000006,33.99,72,"(54,92]"
"c_1307","f",325.5900000000001,12,4,86.51999999999998,239.07000000000005,0,68,"(54,92]"
"c_1308","f",333.21,11,6,124.41,167.49,41.31,68,"(54,92]"
"c_1309","f",148.34,6,55,6.08,142.26,0,56,"(54,92]"
"c_131","m",1746.5499999999997,57,21,1079.23,667.3200000000002,0,40,"(37,41]"
"c_1310","f",449.88,13,31,262.5300000000001,187.35000000000002,0,43,"(41,46]"
"c_1311","m",487.1200000000001,10,11,221.87,119.26,145.99,36,"(31,37]"
"c_1312","f",188.67000000000002,8,17,81.97,65.39,41.31,54,"(46,54]"
"c_1313","f",259.82000000000005,18,1,71.05,188.77,0,52,"(46,54]"
"c_1314","m",1026.4600000000003,34,3,593.4800000000002,432.98,0,48,"(46,54]"
"c_1315","m",371.80000000000007,17,24,135.14,236.66000000000003,0,50,"(46,54]"
"c_1316","f",98.83,3,33,43.24,55.59,0,61,"(54,92]"
"c_1317","m",71.85,2,73,52.86,18.99,0,17,"[17,31]"
"c_1318","f",999.2100000000002,30,3,666.9700000000001,332.24000000000007,0,34,"(31,37]"
"c_1319","m",949.5400000000004,39,9,669.8700000000002,279.67,0,33,"(31,37]"
"c_132","f",313.56,3,193,0,10.17,303.39,26,"[17,31]"
"c_1320","f",608.5899999999999,10,0,74.25,123.99,410.35,29,"[17,31]"
"c_1321","f",533.4900000000001,16,9,87.64,445.8500000000001,0,58,"(54,92]"
"c_1322","m",127.68999999999998,7,30,48.35,79.34,0,69,"(54,92]"
"c_1323","f",53.81000000000001,3,143,53.81000000000001,0,0,44,"(41,46]"
"c_1324","f",264.85,4,87,0,15.99,248.86,22,"[17,31]"
"c_1325","m",123.36999999999999,5,25,21.5,101.86999999999999,0,74,"(54,92]"
"c_1326","f",1088.39,50,9,312.19000000000005,708.63,67.57,63,"(54,92]"
"c_1327","f",493.31000000000006,14,24,98.99,290.4,103.92,72,"(54,92]"
"c_1328","m",160.75,4,126,113.97999999999998,46.769999999999996,0,41,"(37,41]"
"c_1329","m",133.52999999999997,2,203,64.11,69.42,0,24,"[17,31]"
"c_133","m",175.63,4,21,0,13.79,161.84,22,"[17,31]"
"c_1330","f",173.22000000000003,4,5,90.17999999999999,83.03999999999999,0,46,"(41,46]"
"c_1331","f",338.90999999999997,3,112,0,16.65,322.26,20,"[17,31]"
"c_1332","m",896.0800000000003,34,5,604.61,291.47,0,38,"(37,41]"
"c_1333","f",488.6900000000001,24,6,119.30999999999997,369.38000000000005,0,65,"(54,92]"
"c_1334","m",354.30000000000007,12,9,276.40000000000003,77.9,0,43,"(41,46]"
"c_1335","f",444.94000000000005,6,175,0,17.99,426.95000000000005,21,"[17,31]"
"c_1336","m",378.89000000000004,13,19,84.06,294.83000000000004,0,63,"(54,92]"
"c_1337","m",194.49000000000004,10,64,109.89999999999999,84.59,0,39,"(37,41]"
"c_1338","f",1273.0800000000004,41,9,882.6900000000004,390.39000000000004,0,34,"(31,37]"
"c_1339","f",163.88,5,47,0,96.31,67.57,17,"[17,31]"
"c_134","m",691.8000000000001,23,26,285.40000000000003,406.40000000000003,0,67,"(54,92]"
"c_1340","m",679.6800000000001,7,56,47.28,127.94999999999999,504.45,19,"[17,31]"
"c_1341","f",148.26,4,23,45.21,61.739999999999995,41.31,50,"(46,54]"
"c_1342","f",303.25000000000006,10,6,198.24,105.00999999999999,0,41,"(37,41]"
"c_1343","f",1532.1400000000006,50,3,979.2400000000005,552.9000000000001,0,30,"[17,31]"
"c_1344","f",48.22,3,20,0,48.22,0,75,"(54,92]"
"c_1345","m",849.7600000000002,26,4,606.9200000000002,242.84000000000003,0,48,"(46,54]"
"c_1346","m",335.1800000000001,11,10,284.11000000000007,51.06999999999999,0,32,"(31,37]"
"c_1347","m",1437.78,51,0,971.7600000000006,466.02000000000004,0,38,"(37,41]"
"c_1348","f",148.41,2,277,63.67999999999999,84.73,0,24,"[17,31]"
"c_1349","f",57.13000000000001,2,169,57.13000000000001,0,0,42,"(41,46]"
"c_135","m",225.94000000000003,7,10,168.05,57.89,0,47,"(46,54]"
"c_1350","m",230.99000000000004,10,5,50.53,180.46000000000004,0,77,"(54,92]"
"c_1351","m",310.26,8,0,83.5,226.76000000000002,0,75,"(54,92]"
"c_1352","f",357.6200000000001,12,59,216.73000000000008,140.89,0,45,"(41,46]"
"c_1353","m",355.83,7,5,0,53.68,302.15,24,"[17,31]"
"c_1354","m",927.0200000000001,11,25,19.99,255.16000000000005,651.87,27,"[17,31]"
"c_1355","m",402.05000000000007,9,24,147.42999999999998,206.71,47.91,63,"(54,92]"
"c_1356","f",177.87,8,9,59.69,118.17999999999999,0,80,"(54,92]"
"c_1357","f",133.34,5,48,59.84,73.5,0,45,"(41,46]"
"c_1358","f",619.6800000000001,10,15,61.24,87.69999999999999,470.74,17,"[17,31]"
"c_1359","f",207.05000000000004,9,50,165.07000000000002,41.980000000000004,0,39,"(37,41]"
"c_136","f",106.1,6,3,22.990000000000002,83.11,0,56,"(54,92]"
"c_1360","f",574.45,26,0,154.89999999999998,367.2900000000001,52.26,87,"(54,92]"
"c_1361","f",392.53000000000003,12,38,223.16000000000003,169.37,0,39,"(37,41]"
"c_1362","m",80.58,2,11,80.58,0,0,39,"(37,41]"
"c_1363","m",108.69999999999999,4,44,59.92,48.78,0,44,"(41,46]"
"c_1364","f",622.1200000000001,16,29,396.53000000000014,78.17999999999999,147.41,33,"(31,37]"
"c_1365","m",1004.1500000000004,33,5,670.9900000000002,333.1600000000001,0,38,"(37,41]"
"c_1366","m",56.13999999999999,1,216,23.08,33.06,0,25,"[17,31]"
"c_1367","f",1664.5300000000004,51,2,939.9300000000003,724.6000000000001,0,37,"(31,37]"
"c_1368","m",1826.5800000000004,62,0,1211.7700000000002,614.8100000000001,0,39,"(37,41]"
"c_1369","f",477.8200000000001,22,1,125.59999999999997,352.22,0,57,"(54,92]"
"c_137","f",359.02000000000004,7,45,0,102.21999999999998,256.8,28,"[17,31]"
"c_1370","f",629.7800000000002,22,18,421.51000000000005,208.27,0,41,"(37,41]"
"c_1371","f",1472.27,43,6,860.1700000000004,612.1,0,35,"(31,37]"
"c_1372","f",121.02999999999999,5,41,39.620000000000005,81.41,0,61,"(54,92]"
"c_1373","m",145.29999999999998,4,56,130.1,15.2,0,34,"(31,37]"
"c_1374","m",134.42,4,201,64.27,70.15,0,66,"(54,92]"
"c_1375","m",76.05999999999999,3,264,0,76.05999999999999,0,76,"(54,92]"
"c_1376","f",166.11,5,117,3.99,162.12,0,72,"(54,92]"
"c_1377","m",1551.2,50,3,1038.2300000000002,512.9700000000001,0,35,"(31,37]"
"c_1378","f",1089.8700000000001,39,1,904.4300000000003,185.44,0,38,"(37,41]"
"c_1379","m",585.7300000000001,31,10,242.76000000000002,342.9700000000001,0,57,"(54,92]"
"c_138","m",415.7600000000001,11,43,269.27000000000004,146.49,0,49,"(46,54]"
"c_1380","f",371.6,9,54,183.39000000000001,120.22,67.99,49,"(46,54]"
"c_1381","f",964.38,33,1,640.4399999999999,323.94000000000005,0,39,"(37,41]"
"c_1382","f",1162.9700000000003,42,6,670.7800000000003,492.1900000000001,0,46,"(41,46]"
"c_1383","f",555.19,7,58,10.99,147.28,396.92,17,"[17,31]"
"c_1384","m",826.6100000000002,28,0,502.43,324.1800000000001,0,47,"(46,54]"
"c_1385","f",1008.7,12,4,0,89.94999999999999,918.75,25,"[17,31]"
"c_1386","m",665.5800000000002,33,7,226.99,438.59000000000003,0,64,"(54,92]"
"c_1387","f",620.8700000000001,12,5,109.92999999999998,388.69,122.25,64,"(54,92]"
"c_1388","m",519.7800000000001,24,0,122.22,397.56000000000006,0,51,"(46,54]"
"c_1389","f",594.39,23,13,136.76,457.63,0,66,"(54,92]"
"c_139","f",1130.0600000000002,15,1,65.24,280.08000000000004,784.74,23,"[17,31]"
"c_1390","m",433.74,15,2,86.99,276.76,69.99,54,"(46,54]"
"c_1391","m",852.9100000000002,30,6,647.6400000000001,205.27,0,30,"[17,31]"
"c_1392","m",329.96000000000004,6,8,83.12,125.44999999999999,121.39,17,"[17,31]"
"c_1393","f",557.03,12,55,148.73,175.92999999999998,232.37,26,"[17,31]"
"c_1394","m",335.11,11,4,112.11999999999999,160.16,62.83,46,"(41,46]"
"c_1395","m",485.7900000000001,7,86,0,65.97,419.82000000000005,17,"[17,31]"
"c_1396","m",1123.6100000000006,35,1,744.8600000000001,315.92,62.83,48,"(46,54]"
"c_1397","f",374.7100000000001,15,3,239.7800000000001,134.93,0,49,"(46,54]"
"c_1398","m",197.25000000000003,5,71,40.480000000000004,38.79,117.98,28,"[17,31]"
"c_1399","f",1511.9000000000003,18,7,73.16,253.53,1185.21,26,"[17,31]"
"c_14","f",108.62999999999998,7,86,42.17999999999999,66.44999999999999,0,50,"(46,54]"
"c_140","m",393.4100000000001,15,38,242.18000000000006,151.23,0,41,"(37,41]"
"c_1400","m",672.66,9,39,0,46.129999999999995,626.53,20,"[17,31]"
"c_1401","f",539.4700000000001,23,12,345.63000000000005,193.84000000000003,0,46,"(41,46]"
"c_1402","f",115.92,5,77,27.54,88.38,0,55,"(54,92]"
"c_1403","f",540.78,17,4,298.5900000000001,242.19000000000005,0,43,"(41,46]"
"c_1404","f",119.63,6,21,22.020000000000003,97.60999999999999,0,51,"(46,54]"
"c_1405","f",1082.0200000000007,35,2,723.4000000000002,358.62,0,40,"(37,41]"
"c_1406","f",132.14,6,3,62.4,69.74000000000001,0,50,"(46,54]"
"c_1407","f",114.89999999999998,4,5,45.099999999999994,69.8,0,65,"(54,92]"
"c_1408","m",21.38,2,198,4.68,16.7,0,81,"(54,92]"
"c_1409","m",145.89,7,43,122.05999999999999,23.83,0,32,"(31,37]"
"c_141","f",370.26000000000005,13,81,256.15000000000003,114.10999999999999,0,41,"(37,41]"
"c_1410","m",1396.3800000000003,57,0,875.0200000000004,453.79,67.57,33,"(31,37]"
"c_1411","m",316.81,7,64,131.34,185.46999999999997,0,38,"(37,41]"
"c_1412","f",101.98,1,143,0,0,101.98,28,"[17,31]"
"c_1413","m",2058.9300000000017,64,1,1289.7000000000005,769.2300000000001,0,41,"(37,41]"
"c_1414","m",1011.32,16,9,33.010000000000005,235.65,742.6600000000001,17,"[17,31]"
"c_1415","m",590.6800000000001,4,38,0,61.97,528.71,28,"[17,31]"
"c_1416","f",360.07000000000005,7,38,40.59,101.87,217.61,21,"[17,31]"
"c_1417","m",163.29999999999998,3,103,0,38.519999999999996,124.78,19,"[17,31]"
"c_1418","f",610.26,5,87,0,62.99,547.27,17,"[17,31]"
"c_1419","m",365,7,29,0,64.61999999999999,300.38,18,"[17,31]"
"c_142","m",303.6600000000001,8,106,227.06000000000003,76.6,0,35,"(31,37]"
"c_1420","m",328.47,5,134,0,126.57000000000001,201.9,17,"[17,31]"
"c_1421","f",236.88000000000002,7,56,201.9,34.98,0,43,"(41,46]"
"c_1422","f",1376.3700000000003,47,4,925.2700000000004,451.1000000000001,0,41,"(37,41]"
"c_1423","m",804.7900000000002,12,9,42.730000000000004,177.98999999999998,584.07,29,"[17,31]"
"c_1424","m",587.2800000000002,17,2,332.26000000000005,185.03,69.99,30,"[17,31]"
"c_1425","m",821.3,10,5,85.27,40.64,695.39,23,"[17,31]"
"c_1426","f",138.52999999999997,3,44,93.35,45.18,0,33,"(31,37]"
"c_1427","f",407.3500000000001,13,15,217.76,189.59,0,42,"(41,46]"
"c_1428","f",608.58,20,13,360.27000000000004,248.31,0,38,"(37,41]"
"c_1429","f",743.3000000000002,26,3,600.6800000000002,142.62,0,36,"(31,37]"
"c_143","m",815.8100000000003,27,3,447.77000000000015,368.0400000000001,0,46,"(41,46]"
"c_1430","f",98.01999999999998,3,65,22.060000000000002,75.96,0,65,"(54,92]"
"c_1431","f",963.9899999999999,8,20,0,129.63,834.3599999999999,22,"[17,31]"
"c_1432","f",526.5200000000001,23,4,181.13,345.39,0,51,"(46,54]"
"c_1433","m",561.0700000000002,19,7,310.0400000000001,251.02999999999997,0,45,"(41,46]"
"c_1434","f",541.0000000000001,17,13,451.3500000000001,89.64999999999999,0,36,"(31,37]"
"c_1435","f",772.14,10,0,0,70.62,701.52,23,"[17,31]"
"c_1436","f",288.5900000000001,12,23,219.91000000000005,68.67999999999999,0,47,"(46,54]"
"c_1437","f",912.66,9,44,161.88,195.12000000000003,555.6600000000001,17,"[17,31]"
"c_1438","m",567.9600000000002,30,18,157.23999999999995,410.72,0,54,"(46,54]"
"c_1439","f",871.1400000000004,31,27,654.8700000000003,216.26999999999995,0,37,"(31,37]"
"c_144","m",107.85,4,211,0,107.85,0,79,"(54,92]"
"c_1440","f",467.08000000000004,9,49,0,167.60999999999999,299.47,25,"[17,31]"
"c_1441","m",155.07,7,28,98.09,56.980000000000004,0,44,"(41,46]"
"c_1442","f",1217.1200000000006,40,9,716.9100000000004,500.2100000000001,0,32,"(31,37]"
"c_1443","m",607.86,31,0,161.53000000000003,446.33000000000004,0,65,"(54,92]"
"c_1444","f",59.760000000000005,3,165,45.77,13.99,0,33,"(31,37]"
"c_1445","m",191.8,4,190,79.95,111.85,0,33,"(31,37]"
"c_1446","m",221.15000000000003,11,4,86.92999999999999,134.22,0,61,"(54,92]"
"c_1447","f",349.83000000000004,20,3,157.95999999999998,191.87,0,52,"(46,54]"
"c_1448","f",410.09,18,1,324.6,85.49,0,44,"(41,46]"
"c_1449","m",405.32000000000016,13,4,248.56000000000006,156.76000000000002,0,41,"(37,41]"
"c_145","f",254.5,8,6,136.19,118.30999999999999,0,34,"(31,37]"
"c_1450","f",198.34,5,99,35.56999999999999,105.77999999999999,56.99,62,"(54,92]"
"c_1451","f",157.74999999999997,6,141,55.91,101.84,0,76,"(54,92]"
"c_1452","f",872.1199999999999,26,0,585.5400000000001,286.58000000000004,0,44,"(41,46]"
"c_1453","f",709.2,10,31,14.74,105.72999999999999,588.73,19,"[17,31]"
"c_1454","m",738.5500000000001,10,16,36.96,201.78,499.81,23,"[17,31]"
"c_1455","f",879.3900000000003,43,0,258.63,620.76,0,89,"(54,92]"
"c_1456","m",179.07,7,86,140.08999999999997,38.98,0,41,"(37,41]"
"c_1457","m",695.8000000000002,17,13,450.63000000000017,245.17000000000002,0,36,"(31,37]"
"c_1458","m",980.3500000000003,46,0,266.67000000000013,713.6800000000001,0,82,"(54,92]"
"c_1459","f",366.24000000000007,15,2,270.6900000000001,95.55,0,35,"(31,37]"
"c_146","f",461.5500000000001,25,2,118.73999999999998,342.81000000000006,0,54,"(46,54]"
"c_1460","m",537.0700000000002,17,5,370.80000000000024,166.27,0,32,"(31,37]"
"c_1461","f",423.88,12,40,213.83,153.06,56.99,45,"(41,46]"
"c_1462","m",575.2700000000002,30,5,200.64999999999998,374.62,0,58,"(54,92]"
"c_1463","f",633.2600000000002,25,0,188.55,444.7100000000001,0,59,"(54,92]"
"c_1464","f",1146.4399999999998,37,3,688.4900000000001,457.95000000000005,0,35,"(31,37]"
"c_1465","m",348.88000000000005,8,52,213.38000000000002,84.50999999999999,50.99,42,"(41,46]"
"c_1466","f",289.97,15,5,92.4,197.57000000000002,0,85,"(54,92]"
"c_1467","m",1202.5000000000002,49,0,315.77000000000004,807.6900000000002,79.04,63,"(54,92]"
"c_1468","m",393.1300000000001,8,29,29.050000000000004,50.71,313.37,19,"[17,31]"
"c_1469","f",1045.7800000000002,36,1,614.9500000000002,430.83000000000004,0,41,"(37,41]"
"c_147","f",512,24,6,190.98000000000002,321.02,0,65,"(54,92]"
"c_1470","m",49.3,4,10,14.02,35.28,0,83,"(54,92]"
"c_1471","m",535.3400000000001,28,1,168.69000000000003,318.74,47.91,54,"(46,54]"
"c_1472","f",558.0300000000001,19,6,303.54,254.49000000000007,0,48,"(46,54]"
"c_1473","f",711.0100000000002,16,3,285.41,313.61000000000007,111.99,35,"(31,37]"
"c_1474","m",1552.29,19,5,0,139.48,1412.8100000000002,18,"[17,31]"
"c_1475","m",278.63000000000005,6,10,127.92999999999998,106.71,43.99,22,"[17,31]"
"c_1476","m",780.8300000000003,38,7,211.63000000000005,569.2000000000002,0,50,"(46,54]"
"c_1477","f",343.1600000000001,7,41,215.44000000000005,127.71999999999998,0,48,"(46,54]"
"c_1478","f",1263.7400000000002,40,8,816.6300000000002,447.11000000000007,0,49,"(46,54]"
"c_1479","m",1010.8299999999999,33,4,628.3600000000002,382.4700000000001,0,31,"[17,31]"
"c_148","m",248.92,5,199,56.28000000000001,192.64,0,41,"(37,41]"
"c_1480","f",735.23,12,31,93.04999999999998,231.88,410.3,29,"[17,31]"
"c_1481","f",578.14,22,25,161.58999999999997,416.55000000000007,0,85,"(54,92]"
"c_1482","f",1372.8500000000004,38,10,837.2200000000003,374.7200000000001,160.91,43,"(41,46]"
"c_1483","f",725.0500000000001,8,144,0,16.65,708.4000000000001,17,"[17,31]"
"c_1484","f",289.26,12,1,48.550000000000004,199.40000000000003,41.31,61,"(54,92]"
"c_1485","m",154.84999999999997,4,58,71.12,83.73,0,62,"(54,92]"
"c_1486","m",731.9300000000002,22,2,497.22000000000014,234.70999999999998,0,47,"(46,54]"
"c_1487","m",226.81999999999996,5,4,11.21,215.60999999999996,0,59,"(54,92]"
"c_1488","m",321.12000000000006,13,58,161.13,159.99,0,51,"(46,54]"
"c_1489","f",598.2400000000001,23,1,408.5800000000002,189.66,0,42,"(41,46]"
"c_149","m",76.36999999999999,3,91,8.92,67.44999999999999,0,52,"(46,54]"
"c_1490","m",25.740000000000002,2,21,0,25.740000000000002,0,52,"(46,54]"
"c_1491","m",982.8500000000003,31,17,520.8300000000002,392.03000000000003,69.99,35,"(31,37]"
"c_1492","m",1045.8900000000003,34,4,629.51,416.38000000000005,0,39,"(37,41]"
"c_1493","m",842.44,38,3,289.7300000000001,552.71,0,72,"(54,92]"
"c_1494","m",995.3300000000006,36,3,693.8400000000005,301.49,0,34,"(31,37]"
"c_1495","m",305.81000000000006,18,1,119.70999999999998,186.1,0,76,"(54,92]"
"c_1496","f",281.97,5,16,0,34.57,247.4,27,"[17,31]"
"c_1497","f",538.2300000000001,13,19,370.91,99.74999999999999,67.57,33,"(31,37]"
"c_1498","f",711.5000000000002,44,5,269.18000000000006,442.3200000000001,0,78,"(54,92]"
"c_1499","m",798.5700000000003,27,5,504.3100000000001,294.26000000000005,0,33,"(31,37]"
"c_15","f",307.60000000000014,9,4,233.21000000000006,74.39,0,33,"(31,37]"
"c_150","m",449.33000000000004,15,30,247.04000000000002,202.29000000000002,0,48,"(46,54]"
"c_1500","m",564.9800000000001,18,11,273.05000000000007,291.93,0,47,"(46,54]"
"c_1501","m",345.83000000000004,8,13,40.77,135.67,169.39000000000001,23,"[17,31]"
"c_1502","f",224.94000000000003,8,71,100.52999999999999,61.58,62.83,17,"[17,31]"
"c_1503","m",651.5500000000001,24,6,430.3900000000001,221.16000000000003,0,35,"(31,37]"
"c_1504","f",298.49,11,21,239.16000000000008,59.33,0,49,"(46,54]"
"c_1505","f",71.21,5,0,52.330000000000005,18.88,0,65,"(54,92]"
"c_1506","m",210.32,6,99,0,42.41,167.91,22,"[17,31]"
"c_1507","m",87.94999999999999,4,99,6.99,80.96,0,50,"(46,54]"
"c_1508","f",110.38,3,46,35.4,17.99,56.99,25,"[17,31]"
"c_1509","m",482.92,8,6,50.620000000000005,139.94,292.36,27,"[17,31]"
"c_151","m",112.91,5,33,22.46,90.45,0,55,"(54,92]"
"c_1510","m",362.99000000000007,15,51,74.72,288.27000000000004,0,61,"(54,92]"
"c_1511","f",492.7000000000001,29,7,196.06000000000003,296.64000000000004,0,53,"(46,54]"
"c_1512","m",389.62,9,13,209.23000000000002,180.39,0,48,"(46,54]"
"c_1513","m",1407.4599999999998,19,35,46.3,244.71,1116.45,19,"[17,31]"
"c_1514","f",1140.8700000000001,37,1,806.4900000000002,334.38,0,39,"(37,41]"
"c_1515","m",730.8800000000001,25,2,563.2900000000002,167.59,0,49,"(46,54]"
"c_1516","f",672.12,8,48,0,54.980000000000004,617.1400000000001,17,"[17,31]"
"c_1517","f",311.97,6,53,96.40999999999998,94.16999999999999,121.39,27,"[17,31]"
"c_1518","f",323.06000000000006,17,7,115.87999999999998,207.17999999999998,0,59,"(54,92]"
"c_1519","m",103.75999999999999,3,22,69.60000000000001,34.16,0,57,"(54,92]"
"c_152","m",272.43000000000006,9,36,208.56,63.86999999999999,0,31,"[17,31]"
"c_1520","f",239.35000000000005,7,9,103.41,135.94,0,42,"(41,46]"
"c_1521","m",735.4900000000001,16,14,393.23000000000013,184.84,157.42,32,"(31,37]"
"c_1522","m",1060.5600000000002,50,13,343.7200000000001,716.8400000000001,0,61,"(54,92]"
"c_1523","m",62.88,4,9,26.9,35.98,0,53,"(46,54]"
"c_1524","f",529.8000000000002,15,59,343.75000000000006,186.04999999999998,0,31,"[17,31]"
"c_1525","f",230.31000000000003,8,16,68.32000000000001,161.99,0,56,"(54,92]"
"c_1526","f",291.47,3,32,52.85000000000001,17.75,220.87,27,"[17,31]"
"c_1527","f",1078.14,14,13,0,77.41,1000.73,25,"[17,31]"
"c_1528","f",306.59000000000003,8,0,152.54,154.05,0,38,"(37,41]"
"c_1529","m",775.5400000000003,40,0,277.59000000000003,497.9500000000001,0,53,"(46,54]"
"c_153","f",664.0500000000001,14,4,337.95,326.1,0,48,"(46,54]"
"c_1530","m",413.48,4,159,0,50.98,362.5,19,"[17,31]"
"c_1531","m",394.45,16,27,255.23000000000008,139.21999999999997,0,36,"(31,37]"
"c_1532","f",68.82,4,10,17.14,51.67999999999999,0,55,"(54,92]"
"c_1533","m",390.12999999999994,14,32,287.74,102.39,0,49,"(46,54]"
"c_1534","m",259.24000000000007,8,41,81.33,177.91,0,72,"(54,92]"
"c_1535","f",882.6600000000004,27,24,598.0900000000003,284.57,0,31,"[17,31]"
"c_1536","m",449.94,5,98,0,46.43,403.51,19,"[17,31]"
"c_1537","m",74.93,2,175,58.269999999999996,16.66,0,45,"(41,46]"
"c_1538","f",595.5900000000001,18,12,320.3700000000001,275.22,0,35,"(31,37]"
"c_1539","f",1142.6700000000005,33,1,645.2000000000002,434.11000000000007,63.36,46,"(41,46]"
"c_154","m",215.41,2,129,0,0,215.41,24,"[17,31]"
