client_id,sex,Montant,Fréquence,Récence,Prix_Categ0,Prix_Categ1,Prix_Categ2,Age
c_143,m,815.81,27,3,447.77,368.04,0.0,46
c_1430,f,98.02,3,65,22.06,75.96,0.0,65
c_1431,f,963.99,8,20,0.0,129.63,834.36,22
c_1432,f,526.52,23,4,181.13,345.39,0.0,51
c_1433,m,561.07,19,7,310.04,251.03,0.0,45
c_1434,f,541.0,17,13,451.35,89.65,0.0,36
c_1435,f,772.14,10,0,0.0,70.62,701.52,23
c_1436,f,288.59,12,23,219.91,68.68,0.0,47
c_1437,f,912.66,9,44,161.88,195.12,555.66,17
c_1438,m,567.96,30,18,157.24,410.72,0.0,54
c_1439,f,871.14,31,27,654.87,216.27,0.0,37
c_144,m,107.85,4,211,0.0,107.85,0.0,79
c_1440,f,467.08,9,49,0.0,167.61,299.47,25
c_1441,m,155.07,7,28,98.09,56.98,0.0,44
c_1442,f,1217.12,40,9,716.91,500.21,0.0,32
c_1443,m,607.86,31,0,161.53,446.33,0.0,65
c_1444,f,59.76,3,165,45.77,13.99,0.0,33
c_1445,m,191.8,4,190,79.95,111.85,0.0,33
c_1446,m,221.15,11,4,86.93,134.22,0.0,61
c_1447,f,349.83,20,3,157.96,191.87,0.0,52
c_1448,f,410.09,18,1,324.6,85.49,0.0,44
c_1449,m,405.32,13,4,248.56,156.76,0.0,41
c_145,f,254.5,8,6,136.19,118.31,0.0,34
c_1450,f,198.34,5,99,35.57,105.78,56.99,62
c_1451,f,157.75,6,141,55.91,101.84,0.0,76
c_1452,f,872.12,26,0,585.54,286.58,0.0,44
c_1453,f,709.2,10,31,14.74,105.73,588.73,19
c_1454,m,738.55,10,16,36.96,201.78,499.81,23
c_1455,f,879.39,43,0,258.63,620.76,0.0,89
c_1456,m,179.07,7,86,140.09,38.98,0.0,41
c_1457,m,695.8,17,13,450.63,245.17,0.0,36
c_1458,m,980.35,46,0,266.67,713.68,0.0,82
c_1459,f,366.24,15,2,270.69,95.55,0.0,35
c_146,f,461.55,25,2,118.74,342.81,0.0,54
c_1460,m,537.07,17,5,370.8,166.27,0.0,32
c_1461,f,423.88,12,40,213.83,153.06,56.99,45
c_1462,m,575.27,30,5,200.65,374.62,0.0,58
c_1463,f,633.26,25,0,188.55,444.71,0.0,59
c_1464,f,1146.44,37,3,688.49,457.95,0.0,35
c_1465,m,348.88,8,52,213.38,84.51,50.99,42
c_1466,f,289.97,15,5,92.4,197.57,0.0,85
c_1467,m,1202.5,49,0,315.77,807.69,79.04,63
c_1468,m,393.13,8,29,29.05,50.71,313.37,19
c_1469,f,1045.78,36,1,614.95,430.83,0.0,41
c_147,f,512.0,24,6,190.98,321.02,0.0,65
c_1470,m,49.3,4,10,14.02,35.28,0.0,83
c_1471,m,535.34,28,1,168.69,318.74,47.91,54
c_1472,f,558.03,19,6,303.54,254.49,0.0,48
c_1473,f,711.01,16,3,285.41,313.61,111.99,35
c_1474,m,1552.29,19,5,0.0,139.48,1412.81,18
c_1475,m,278.63,6,10,127.93,106.71,43.99,22
c_1476,m,780.83,38,7,211.63,569.2,0.0,50
c_1477,f,343.16,7,41,215.44,127.72,0.0,48
c_1478,f,1263.74,40,8,816.63,447.11,0.0,49
c_1479,m,1010.83,33,4,628.36,382.47,0.0,31
c_148,m,248.92,5,199,56.28,192.64,0.0,41
c_1480,f,735.23,12,31,93.05,231.88,410.3,29
c_1481,f,578.14,22,25,161.59,416.55,0.0,85
c_1482,f,1372.85,38,10,837.22,374.72,160.91,43
c_1483,f,725.05,8,144,0.0,16.65,708.4,17
c_1484,f,289.26,12,1,48.55,199.4,41.31,61
c_1485,m,154.85,4,58,71.12,83.73,0.0,62
c_1486,m,731.93,22,2,497.22,234.71,0.0,47
c_1487,m,226.82,5,4,11.21,215.61,0.0,59
c_1488,m,321.12,13,58,161.13,159.99,0.0,51
c_1489,f,598.24,23,1,408.58,189.66,0.0,42
c_149,m,76.37,3,91,8.92,67.45,0.0,52
c_1490,m,25.74,2,21,0.0,25.74,0.0,52
c_1491,m,982.85,31,17,520.83,392.03,69.99,35
c_1492,m,1045.89,34,4,629.51,416.38,0.0,39
c_1493,m,842.44,38,3,289.73,552.71,0.0,72
c_1494,m,995.33,36,3,693.84,301.49,0.0,34
c_1495,m,305.81,18,1,119.71,186.1,0.0,76
c_1496,f,281.97,5,16,0.0,34.57,247.4,27
c_1497,f,538.23,13,19,370.91,99.75,67.57,33
c_1498,f,711.5,44,5,269.18,442.32,0.0,78
c_1499,m,798.57,27,5,504.31,294.26,0.0,33
c_15,f,307.6,9,4,233.21,74.39,0.0,33
c_150,m,449.33,15,30,247.04,202.29,0.0,48
c_1500,m,564.98,18,11,273.05,291.93,0.0,47
c_1501,m,345.83,8,13,40.77,135.67,169.39,23
c_1502,f,224.94,8,71,100.53,61.58,62.83,17
c_1503,m,651.55,24,6,430.39,221.16,0.0,35
c_1504,f,298.49,11,21,239.16,59.33,0.0,49
c_1505,f,71.21,5,0,52.33,18.88,0.0,65
c_1506,m,210.32,6,99,0.0,42.41,167.91,22
c_1507,m,87.95,4,99,6.99,80.96,0.0,50
c_1508,f,110.38,3,46,35.4,17.99,56.99,25
c_1509,m,482.92,8,6,50.62,139.94,292.36,27
c_151,m,112.91,5,33,22.46,90.45,0.0,55
c_1510,m,362.99,15,51,74.72,288.27,0.0,61
c_1511,f,492.7,29,7,196.06,296.64,0.0,53
c_1512,m,389.62,9,13,209.23,180.39,0.0,48
c_1513,m,1407.46,19,35,46.3,244.71,1116.45,19
c_1514,f,1140.87,37,1,806.49,334.38,0.0,39
c_1515,m,730.88,25,2,563.29,167.59,0.0,49
c_1516,f,672.12,8,48,0.0,54.98,617.14,17
c_1517,f,311.97,6,53,96.41,94.17,121.39,27
c_1518,f,323.06,17,7,115.88,207.18,0.0,59
c_1519,m,103.76,3,22,69.6,34.16,0.0,57
c_152,m,272.43,9,36,208.56,63.87,0.0,31
c_1520,f,239.35,7,9,103.41,135.94,0.0,42
c_1521,m,735.49,16,14,393.23,184.84,157.42,32
c_1522,m,1060.56,50,13,343.72,716.84,0.0,61
c_1523,m,62.88,4,9,26.9,35.98,0.0,53
c_1524,f,529.8,15,59,343.75,186.05,0.0,31
c_1525,f,230.31,8,16,68.32,161.99,0.0,56
c_1526,f,291.47,3,32,52.85,17.75,220.87,27
c_1527,f,1078.14,14,13,0.0,77.41,1000.73,25
c_1528,f,306.59,8,0,152.54,154.05,0.0,38
c_1529,m,775.54,40,0,277.59,497.95,0.0,53
c_153,f,664.05,14,4,337.95,326.1,0.0,48
c_1530,m,413.48,4,159,0.0,50.98,362.5,19
c_1531,m,394.45,16,27,255.23,139.22,0.0,36
c_1532,f,68.82,4,10,17.14,51.68,0.0,55
c_1533,m,390.13,14,32,287.74,102.39,0.0,49
c_1534,m,259.24,8,41,81.33,177.91,0.0,72
c_1535,f,882.66,27,24,598.09,284.57,0.0,31
c_1536,m,449.94,5,98,0.0,46.43,403.51,19
c_1537,m,74.93,2,175,58.27,16.66,0.0,45
c_1538,f,595.59,18,12,320.37,275.22,0.0,35
c_1539,f,1142.67,33,1,645.2,434.11,63.36,46
c_154,m,215.41,2,129,0.0,0.0,215.41,24
c_1540,m,502.9,22,2,134.88,368.02,0.0,57
c_1541,f,411.54,14,3,304.66,106.88,0.0,44
c_1542,f,56.34,2,60,16.98,39.36,0.0,58
c_1543,f,421.38,20,4,109.13,312.25,0.0,65
c_1544,f,774.37,29,7,645.68,128.69,0.0,44
c_1545,m,412.44,14,1,231.83,180.61,0.0,48
c_1546,f,154.77,8,57,79.72,75.05,0.0,61
c_1547,m,467.27,6,54,0.0,58.82,408.45,17
c_1548,m,214.72,6,26,150.18,64.54,0.0,33
c_1549,m,378.75,14,3,310.22,68.53,0.0,34
c_155,f,736.7,8,19,89.85,75.17,571.68,18
c_1550,m,289.73,6,6,20.93,45.93,222.87,22
c_1551,m,567.22,25,12,331.6,201.39,34.23,49
c_1552,f,299.89,14,23,101.92,197.97,0.0,50
c_1553,m,318.22,13,2,155.43,162.79,0.0,67
c_1554,m,248.38,7,16,113.98,134.4,0.0,68
c_1555,m,252.48,5,17,0.0,25.75,226.73,18
c_1556,m,29.98,2,46,12.99,16.99,0.0,57
c_1557,f,19.89,2,48,19.89,0.0,0.0,45
c_1558,m,872.95,31,4,541.69,331.26,0.0,37
c_1559,m,517.98,7,26,57.98,192.38,267.62,28
c_156,m,647.2,26,32,433.55,213.65,0.0,32
c_1560,f,1403.94,16,0,0.0,120.31,1283.63,26
c_1561,f,184.27,4,108,65.54,48.74,69.99,17
c_1562,f,147.24,9,58,62.47,84.77,0.0,66
c_1563,m,195.12,10,33,48.82,146.3,0.0,74
c_1564,f,828.28,12,25,123.1,98.22,606.96,17
c_1565,m,1203.12,14,8,16.55,310.37,876.2,22
c_1566,m,746.04,6,36,0.0,53.35,692.69,17
c_1567,m,414.71,19,1,93.72,320.99,0.0,55
c_1568,f,459.08,13,4,228.09,190.0,40.99,64
c_1569,m,207.0,10,12,84.45,122.55,0.0,57
c_157,m,543.08,23,23,162.8,380.28,0.0,50
c_1570,f,1816.93,58,5,1085.54,731.39,0.0,42
c_1571,f,120.2,5,47,80.4,39.8,0.0,57
c_1572,f,59.78,2,60,0.0,10.17,49.61,25
c_1573,f,1083.54,15,25,76.3,182.62,824.62,29
c_1574,m,234.5,5,24,104.66,129.84,0.0,67
c_1575,f,59.85,3,43,0.0,59.85,0.0,26
c_1576,m,778.78,35,3,158.14,461.65,158.99,65
c_1577,m,325.08,6,34,10.7,122.41,191.97,24
c_1578,m,811.71,15,25,42.46,208.62,560.63,22
c_1579,f,625.44,20,3,349.09,276.35,0.0,49
c_158,m,450.01,23,4,146.21,303.8,0.0,68
c_1580,f,92.59,4,70,51.61,40.98,0.0,42
c_1581,f,252.12,7,5,109.95,142.17,0.0,53
c_1582,f,142.75,4,62,103.16,39.59,0.0,74
c_1583,m,779.66,29,11,248.2,433.48,97.98,66
c_1584,m,988.38,30,4,592.27,396.11,0.0,30
c_1585,m,821.64,24,11,177.28,644.36,0.0,51
c_1586,f,107.44,8,9,54.52,52.92,0.0,62
c_1587,f,324.47,9,13,142.24,113.24,68.99,46
c_1588,f,393.12,13,4,300.16,92.96,0.0,43
c_1589,m,122.61,6,73,21.98,100.63,0.0,68
c_159,m,481.96,9,12,83.19,149.81,248.96,24
c_1590,f,1090.64,16,30,50.19,168.13,872.32,17
c_1591,f,21.97,3,6,21.97,0.0,0.0,83
c_1592,m,548.1,8,7,130.98,194.96,222.16,24
c_1593,m,466.8,6,30,117.51,173.09,176.2,28
c_1594,m,409.48,14,3,283.91,125.57,0.0,38
c_1595,f,1101.49,35,3,734.79,366.7,0.0,48
c_1596,f,473.45,8,98,10.98,154.92,307.55,27
c_1597,f,363.71,16,5,166.13,197.58,0.0,64
c_1598,m,864.41,28,18,535.37,329.04,0.0,36
c_1599,m,72.11,3,1,43.11,29.0,0.0,56
c_16,f,136.4,5,58,30.28,106.12,0.0,51
c_160,f,179.75,5,9,118.94,60.81,0.0,43
c_1600,m,595.31,17,8,396.49,117.63,81.19,49
c_1601,m,133.02,9,78,63.62,69.4,0.0,72
c_1602,f,108.25,4,32,49.36,58.89,0.0,30
c_1603,f,32.3,2,138,8.52,23.78,0.0,54
c_1604,f,55.45,2,81,55.45,0.0,0.0,19
c_1605,m,178.94,4,27,53.61,55.34,69.99,26
c_1606,f,209.78,7,146,18.5,191.28,0.0,65
c_1607,f,173.24,8,2,132.65,40.59,0.0,43
c_1608,f,562.28,29,0,193.65,326.15,42.48,56
c_161,f,1919.21,54,9,1340.52,578.69,0.0,38
c_1610,f,82.68,3,61,40.7,41.98,0.0,32
c_1611,m,1282.24,35,1,703.77,420.48,157.99,40
c_1612,m,484.76,24,7,167.81,316.95,0.0,59
c_1613,m,268.64,10,27,155.88,112.76,0.0,40
c_1614,m,274.53,5,74,51.05,20.83,202.65,27
c_1615,m,563.54,18,34,331.01,232.53,0.0,31
c_1616,m,545.56,20,5,70.93,407.06,67.57,64
c_1617,f,167.75,5,132,87.62,80.13,0.0,47
c_1618,m,431.96,12,5,163.42,218.55,49.99,65
c_1619,f,630.5,12,36,29.05,198.65,402.8,17
c_162,m,874.12,15,57,23.64,230.96,619.52,27
c_1620,f,490.07,6,86,102.91,51.48,335.68,27
c_1621,f,992.31,36,9,631.18,361.13,0.0,37
c_1622,m,247.92,4,3,50.38,70.56,126.98,62
c_1623,f,397.02,7,121,0.0,66.02,331.0,24
c_1624,m,28.54,1,248,0.0,28.54,0.0,29
c_1625,m,45.48,2,250,34.75,10.73,0.0,37
c_1626,f,1173.61,18,31,68.55,201.64,903.42,22
c_1627,m,458.63,24,0,140.01,318.62,0.0,66
c_1628,m,363.58,11,25,206.3,157.28,0.0,37
c_1629,f,223.33,7,118,125.11,98.22,0.0,30
c_163,m,864.13,38,23,244.18,619.95,0.0,58
c_1630,f,129.15,9,6,52.88,76.27,0.0,70
c_1631,f,802.28,26,8,472.7,329.58,0.0,40
c_1632,m,153.4,5,146,85.36,68.04,0.0,17
c_1633,m,260.71,16,0,117.49,143.22,0.0,76
c_1634,m,1141.03,12,31,0.0,154.07,986.96,17
c_1635,f,208.93,8,18,98.09,110.84,0.0,33
c_1636,m,2090.21,68,15,1328.79,713.51,47.91,32
c_1637,f,1866.76,65,0,1305.78,560.98,0.0,33
c_1638,m,573.82,10,6,224.52,349.3,0.0,48
c_1639,m,296.15,9,30,152.09,144.06,0.0,35
c_164,f,465.62,20,4,99.79,365.83,0.0,60
c_1640,m,1117.29,13,9,9.24,175.76,932.29,17
c_1641,f,52.8,2,201,0.0,52.8,0.0,26
c_1642,m,650.53,14,21,30.09,160.17,460.27,25
c_1643,f,521.39,20,11,312.29,209.1,0.0,35
c_1644,m,177.89,7,10,58.62,119.27,0.0,77
c_1645,f,455.31,16,32,143.95,311.36,0.0,54
c_1646,f,349.64,12,33,229.9,119.74,0.0,39
c_1647,f,207.4,7,5,19.08,188.32,0.0,53
c_1648,m,322.69,11,14,242.73,79.96,0.0,37
c_1649,m,405.79,5,22,19.99,84.95,300.85,28
c_165,m,327.93,3,23,0.0,26.16,301.77,25
c_1650,m,230.27,8,10,147.24,83.03,0.0,47
c_1651,m,332.79,5,70,51.15,17.75,263.89,20
c_1652,f,826.35,34,1,605.08,221.27,0.0,32
c_1653,m,1150.73,10,18,0.0,113.95,1036.78,17
c_1654,f,22.9,3,156,22.9,0.0,0.0,52
c_1655,m,79.07,2,50,0.0,79.07,0.0,51
c_1656,f,774.21,21,13,414.19,360.02,0.0,39
c_1657,f,994.05,51,5,279.98,714.07,0.0,50
c_1658,f,87.16,9,19,68.43,18.73,0.0,55
c_1659,m,246.2,7,52,130.11,116.09,0.0,36
c_166,f,642.48,34,2,90.65,551.83,0.0,54
c_1660,m,106.14,3,5,18.16,23.99,63.99,27
c_1661,m,417.11,7,64,25.64,115.55,275.92,22
c_1662,m,400.41,11,37,223.0,177.41,0.0,30
c_1663,f,350.75,14,30,91.7,259.05,0.0,50
c_1664,f,486.64,14,27,314.03,172.61,0.0,41
c_1665,m,521.08,18,43,386.37,134.71,0.0,32
c_1666,m,637.87,32,0,127.91,509.96,0.0,70
c_1667,m,387.0,10,7,230.83,103.91,52.26,45
c_1668,m,857.58,39,0,239.57,460.59,157.42,72
c_1669,m,966.93,11,9,4.99,81.43,880.51,17
c_167,f,120.07,5,60,31.98,88.09,0.0,65
c_1670,f,571.59,8,7,27.34,37.32,506.93,24
c_1671,f,279.03,9,8,170.28,108.75,0.0,41
c_1672,f,548.8,7,106,43.05,56.61,449.14,29
c_1673,f,576.08,17,16,339.52,236.56,0.0,33
c_1674,f,502.98,8,0,27.9,99.76,375.32,21
c_1675,f,5.57,1,197,5.57,0.0,0.0,21
c_1676,f,249.53,7,17,112.87,136.66,0.0,56
c_1677,f,393.93,22,0,166.31,227.62,0.0,68
c_1678,m,845.35,30,13,529.25,316.1,0.0,41
c_1679,f,578.42,22,0,139.86,355.57,82.99,59
c_168,m,320.36,8,11,225.11,95.25,0.0,32
c_1680,m,211.8,8,12,74.52,137.28,0.0,54
c_1681,f,276.78,18,35,67.14,209.64,0.0,51
c_1682,f,465.14,6,154,49.72,173.52,241.9,18
c_1683,f,853.3,23,18,394.91,343.09,115.3,30
c_1684,f,330.15,7,91,32.72,52.32,245.11,29
c_1685,m,223.85,7,35,160.71,63.14,0.0,44
c_1686,m,411.77,24,9,132.29,279.48,0.0,50
c_1687,f,227.58,7,18,74.23,153.35,0.0,59
c_1688,m,311.7,14,8,197.62,114.08,0.0,40
c_1689,m,375.53,6,3,35.07,35.73,304.73,24
c_169,f,737.86,23,8,482.76,255.1,0.0,42
c_1690,f,630.79,21,0,178.42,452.37,0.0,66
c_1691,f,421.45,9,13,264.89,115.57,40.99,39
c_1692,f,511.52,6,3,112.26,165.23,234.03,17
c_1693,f,444.99,13,2,265.4,179.59,0.0,33
c_1694,f,243.0,8,1,191.02,51.98,0.0,43
c_1695,f,1017.86,42,1,235.46,712.41,69.99,57
c_1696,f,630.57,21,49,542.99,87.58,0.0,34
c_1697,f,153.46,9,45,55.06,98.4,0.0,69
c_1698,f,533.48,27,4,211.33,322.15,0.0,65
c_1699,f,99.49,3,53,80.41,19.08,0.0,37
c_17,m,180.17,8,60,137.96,42.21,0.0,45
c_170,f,246.79,6,1,147.05,27.75,71.99,35
c_1700,m,328.66,9,65,135.57,193.09,0.0,32
c_1701,f,799.0,28,1,602.87,196.13,0.0,40
c_1702,m,346.49,3,56,45.99,75.33,225.17,27
c_1703,f,1533.27,49,0,1018.23,515.04,0.0,33
c_1704,f,265.71,11,16,115.01,150.7,0.0,61
c_1705,m,159.89,8,28,81.31,78.58,0.0,74
c_1706,m,132.85,5,23,44.89,87.96,0.0,67
c_1707,m,813.59,9,99,47.11,161.95,604.53,25
c_1708,m,1229.07,37,9,827.26,401.81,0.0,46
c_1709,f,248.73,9,50,126.74,121.99,0.0,54
c_171,m,86.53,5,118,50.11,36.42,0.0,56
c_1710,f,521.35,4,47,39.51,0.0,481.84,29
c_1711,m,234.78,4,99,42.2,140.32,52.26,53
c_1712,f,362.16,17,3,75.24,286.92,0.0,54
c_1713,m,555.17,19,3,319.94,235.23,0.0,40
c_1714,m,991.57,31,15,706.61,222.13,62.83,31
c_1715,f,563.9,8,127,26.02,57.22,480.66,21
c_1716,f,850.01,32,0,441.39,408.62,0.0,44
c_1717,m,464.95,15,24,334.31,130.64,0.0,34
c_1718,f,1101.24,27,4,594.59,437.66,68.99,48
c_1719,m,151.52,9,1,75.26,76.26,0.0,50
c_172,m,671.01,20,0,156.9,400.76,113.35,59
c_1720,m,202.32,3,14,35.83,116.88,49.61,25
c_1721,f,247.81,9,5,21.98,174.84,50.99,52
c_1722,f,783.07,31,19,238.38,544.69,0.0,57
c_1723,f,563.52,26,7,153.66,340.87,68.99,71
c_1724,f,1428.91,53,0,874.72,554.19,0.0,36
c_1725,m,655.35,25,4,484.64,170.71,0.0,37
c_1726,m,244.6,8,34,89.14,155.46,0.0,56
c_1727,f,65.88,4,111,27.9,37.98,0.0,50
c_1728,m,515.25,18,23,350.17,165.08,0.0,46
c_1729,f,191.27,6,92,126.15,65.12,0.0,51
c_173,f,23.99,1,171,0.0,23.99,0.0,63
c_1730,m,275.37,15,22,87.71,187.66,0.0,55
c_1731,f,185.39,6,19,141.03,44.36,0.0,47
c_1732,f,259.82,16,0,62.79,197.03,0.0,68
c_1733,m,63.01,4,128,4.99,58.02,0.0,73
c_1734,f,1562.23,50,5,1098.36,463.87,0.0,41
c_1735,m,282.73,6,8,48.03,122.72,111.98,68
c_1736,m,455.75,9,0,28.73,251.35,175.67,55
c_1737,m,528.52,21,0,439.66,88.86,0.0,48
c_1738,f,349.03,6,16,12.48,94.56,241.99,24
c_1739,f,777.96,42,2,207.64,570.32,0.0,57
c_174,m,174.85,4,1,109.07,65.78,0.0,30
c_1740,m,242.1,7,22,194.19,47.91,0.0,53
c_1741,f,272.86,12,10,111.68,161.18,0.0,54
c_1742,m,53.5,2,60,12.49,41.01,0.0,66
c_1743,m,675.77,35,3,198.94,406.84,69.99,51
c_1744,m,1411.34,47,3,930.83,480.51,0.0,34
c_1745,f,333.2,3,62,0.0,69.64,263.56,19
c_1746,m,700.76,9,21,105.76,101.47,493.53,27
c_1747,f,916.43,29,1,655.77,260.66,0.0,33
c_1748,f,812.11,32,19,249.39,562.72,0.0,50
c_1749,m,54.08,4,54,24.98,29.1,0.0,55
c_175,m,279.56,16,0,125.09,154.47,0.0,51
c_1750,m,291.38,14,11,78.14,213.24,0.0,55
c_1751,f,1298.76,20,5,36.37,298.8,963.59,20
c_1752,m,801.5,25,0,506.62,294.88,0.0,43
c_1753,m,141.49,3,24,0.0,33.29,108.2,27
c_1754,m,663.66,23,24,142.69,520.97,0.0,64
c_1755,m,152.63,8,92,41.02,111.61,0.0,67
c_1756,f,830.97,24,4,570.52,260.45,0.0,42
c_1757,f,389.24,12,4,261.03,128.21,0.0,34
c_1758,f,977.75,28,8,595.06,382.69,0.0,34
c_1759,f,985.47,10,40,61.39,99.31,824.77,20
c_176,f,275.69,8,106,120.97,154.72,0.0,46
c_1760,f,67.16,3,77,43.6,23.56,0.0,35
c_1761,f,255.39,5,14,0.0,43.27,212.12,17
c_1762,m,301.07,11,39,177.29,123.78,0.0,41
c_1763,f,200.68,4,40,0.0,43.21,157.47,29
c_1764,f,182.32,3,185,0.0,16.99,165.33,17
c_1765,m,646.47,14,21,328.4,250.5,67.57,41
c_1766,f,286.8,6,18,0.0,129.47,157.33,27
c_1767,f,1728.75,52,10,1094.25,634.5,0.0,38
c_1768,m,963.39,11,34,36.94,161.86,764.59,27
c_1769,m,435.85,6,23,29.47,82.72,323.66,25
c_1770,m,792.99,28,2,538.12,254.87,0.0,43
c_1771,f,77.52,4,64,34.12,43.4,0.0,59
c_1772,f,238.65,3,124,41.8,97.25,99.6,27
c_1773,f,353.52,7,10,52.02,177.94,123.56,26
c_1774,f,812.94,13,0,124.4,88.57,599.97,17
c_1775,m,398.97,12,13,181.52,217.45,0.0,50
c_1776,f,398.01,11,13,273.8,124.21,0.0,41
c_1777,f,761.93,25,2,149.04,549.53,63.36,73
c_1778,m,216.15,4,37,47.09,57.59,111.47,25
c_1779,f,696.52,10,3,3.75,115.78,576.99,26
c_178,f,672.1,26,17,245.32,426.78,0.0,71
c_1780,m,86.07,1,122,0.0,26.93,59.14,25
c_1781,m,1393.29,14,10,0.0,153.28,1240.01,18
c_1782,f,1586.74,56,8,1054.51,532.23,0.0,33
c_1783,m,323.97,9,27,195.46,128.51,0.0,41
c_1784,f,895.01,38,42,622.98,272.03,0.0,41
c_1785,m,1354.94,48,6,908.08,446.86,0.0,36
c_1786,m,621.11,25,5,81.05,540.06,0.0,60
c_1787,f,245.08,12,13,77.82,167.26,0.0,67
c_1788,m,313.04,6,11,167.01,78.46,67.57,31
c_1789,m,511.48,20,19,327.34,184.14,0.0,49
c_179,m,1406.57,49,0,999.99,406.58,0.0,39
c_1790,f,674.21,28,13,493.25,180.96,0.0,39
c_1791,m,619.21,19,2,473.47,103.23,42.51,42
c_1792,f,652.4,22,3,291.35,361.05,0.0,71
c_1793,f,734.51,12,16,67.54,139.36,527.61,22
c_1794,m,916.68,8,51,128.5,152.81,635.37,26
c_1795,m,137.78,2,7,0.0,12.22,125.56,24
c_1796,m,467.49,8,4,86.69,72.0,308.8,18
c_1797,f,115.17,5,0,43.53,71.64,0.0,42
c_1798,f,608.01,27,19,148.96,459.05,0.0,81
c_1799,f,266.12,5,15,92.6,54.96,118.56,52
c_18,f,1388.07,52,6,887.23,500.84,0.0,33
c_180,f,38.78,3,193,10.79,27.99,0.0,59
c_1800,m,140.43,6,26,0.0,140.43,0.0,69
c_1801,m,794.64,42,4,170.29,624.35,0.0,60
c_1802,f,407.57,15,1,142.01,265.56,0.0,68
c_1803,m,429.28,21,9,297.46,131.82,0.0,35
c_1804,f,61.5,3,72,13.44,48.06,0.0,53
c_1805,f,1471.31,21,6,0.0,220.96,1250.35,26
c_1806,m,156.72,10,12,76.72,80.0,0.0,63
c_1807,m,51.26,1,164,40.97,10.29,0.0,28
c_1808,m,132.51,3,83,0.0,13.65,118.86,17
c_1809,m,630.62,11,12,88.25,96.5,445.87,21
c_181,f,28.81,3,100,16.82,11.99,0.0,79
c_1810,f,131.72,3,67,53.66,15.81,62.25,25
c_1811,f,636.28,23,6,473.98,162.3,0.0,30
c_1812,m,72.23,3,2,47.95,24.28,0.0,39
c_1813,f,81.59,4,22,8.03,73.56,0.0,50
c_1814,f,120.71,5,131,104.72,15.99,0.0,34
c_1815,f,1099.16,46,7,287.94,743.65,67.57,62
c_1816,m,498.34,25,0,143.18,355.16,0.0,53
c_1817,f,424.43,23,21,147.52,276.91,0.0,64
c_1818,f,251.78,11,51,68.56,183.22,0.0,55
c_1819,f,190.95,7,20,9.27,181.68,0.0,53
c_182,f,1287.77,50,7,931.64,356.13,0.0,37
c_1820,m,675.05,11,37,7.7,138.2,529.15,24
c_1821,m,136.99,1,215,0.0,0.0,136.99,18
c_1822,f,466.31,15,3,224.67,241.64,0.0,47
c_1823,m,1612.62,17,17,79.89,208.52,1324.21,19
c_1824,m,82.55,2,115,48.57,33.98,0.0,65
c_1825,m,533.37,14,10,379.56,153.81,0.0,36
c_1826,m,150.1,8,16,53.47,96.63,0.0,56
c_1827,m,393.94,5,209,0.0,131.96,261.98,25
c_1828,m,93.66,2,61,0.0,24.67,68.99,17
c_1829,m,161.93,6,50,85.69,76.24,0.0,87
c_183,m,419.61,10,9,245.07,174.54,0.0,74
c_1830,f,30.98,2,74,12.99,17.99,0.0,51
c_1831,m,53.9,2,168,53.9,0.0,0.0,22
c_1832,f,1151.39,37,7,768.17,383.22,0.0,32
c_1833,f,46.17,2,109,4.52,41.65,0.0,19
c_1834,f,1195.63,19,4,27.12,295.62,872.89,24
c_1835,f,809.84,10,10,117.65,332.71,359.48,21
c_1836,m,175.96,9,4,101.52,74.44,0.0,68
c_1837,f,100.52,3,27,19.53,80.99,0.0,67
c_1838,f,1363.97,43,12,930.33,433.64,0.0,44
c_1839,m,646.03,10,27,72.7,220.94,352.39,21
c_184,m,463.86,8,8,0.0,82.63,381.23,17
c_1840,m,496.75,18,5,358.83,137.92,0.0,33
c_1841,f,244.47,5,5,64.12,110.36,69.99,82
c_1842,f,190.95,3,96,70.82,120.13,0.0,69
c_1843,m,712.72,10,9,15.98,122.15,574.59,26
c_1844,f,300.57,8,3,130.87,169.7,0.0,41
c_1845,m,341.14,5,19,111.08,102.08,127.98,29
c_1846,f,676.96,25,10,388.09,288.87,0.0,34
c_1847,m,588.83,25,1,388.33,200.5,0.0,48
c_1848,m,379.95,6,59,156.17,63.97,159.81,20
c_1849,f,263.31,15,3,115.43,147.88,0.0,53
c_185,m,307.91,6,24,44.88,63.05,199.98,17
c_1850,f,934.93,36,5,626.59,308.34,0.0,38
c_1851,f,100.61,3,24,26.99,73.62,0.0,53
c_1852,m,772.47,8,1,49.97,14.99,707.51,17
c_1853,m,286.7,6,11,180.1,106.6,0.0,33
c_1854,m,245.45,11,28,57.19,188.26,0.0,62
c_1855,f,741.62,24,13,474.93,266.69,0.0,34
c_1856,m,286.89,10,26,204.74,82.15,0.0,45
c_1857,f,801.64,25,2,645.61,156.03,0.0,31
c_1858,f,460.82,17,9,286.82,174.0,0.0,48
c_1859,m,556.35,13,18,34.18,191.64,330.53,18
c_186,m,446.18,15,32,176.11,237.08,32.99,71
c_1860,f,84.38,4,54,0.0,84.38,0.0,59
c_1861,m,292.88,5,18,59.86,149.03,83.99,27
c_1862,m,506.48,7,7,36.74,173.47,296.27,20
c_1863,f,315.39,12,28,196.46,118.93,0.0,40
